logistica_brl,desconto_brl,lote_id,indice_qualidade_1a10,perda_processamento_pct,id_pedido
1150.66,287.88,POLPA-202510-7461,7.0,2.08,Polpa congelada_Outubro_56
646.62,197.3,POLPA-202510-9221,9.0,0.85,Polpa congelada_Outubro_57
467.8,99.21,POLPA-202510-6864,9.0,1.9,Polpa congelada_Outubro_58
264.35,270.01,POLPA-202510-6667,6.0,1.1,Polpa congelada_Outubro_59
902.49,678.92,POLPA-202510-5877,7.0,2.44,Polpa congelada_Outubro_60
138.34,73.87,POLPA-202510-2292,7.0,2.28,Polpa congelada_Outubro_61
1022.63,96.47,POLPA-202510-7354,9.0,1.44,Polpa congelada_Outubro_62
163.0,32.37,POLPA-202510-5810,10.0,1.79,Polpa congelada_Outubro_63
848.08,570.01,POLPA-202510-7423,10.0,0.3,Polpa congelada_Outubro_64
525.19,53.01,POLPA-202510-5727,7.0,0.68,Polpa congelada_Outubro_65
857.53,290.08,POLPA-202510-9917,7.0,1.16,Polpa congelada_Outubro_66
322.21,2.03,POLPA-202510-9662,7.0,1.89,Polpa congelada_Outubro_67
263.08,96.26,POLPA-202510-5443,10.0,2.91,Polpa congelada_Outubro_68
506.97,652.86,POLPA-202510-2111,8.0,0.93,Polpa congelada_Outubro_69
392.89,292.39,POLPA-202510-9391,8.0,1.81,Polpa congelada_Outubro_70
159.78,45.3,POLPA-202510-1224,8.0,2.59,Polpa congelada_Outubro_71
456.39,29.97,POLPA-202510-2737,8.0,3.0,Polpa congelada_Outubro_72
613.84,44.79,POLPA-202510-3961,9.0,1.05,Polpa congelada_Outubro_73
580.48,261.68,POLPA-202510-5504,9.0,1.8,Polpa congelada_Outubro_74
318.46,27.21,POLPA-202510-2830,8.0,2.58,Polpa congelada_Outubro_75
457.77,98.35,POLPA-202510-6577,9.0,1.5,Polpa congelada_Outubro_76
854.09,205.4,POLPA-202510-3389,9.0,2.86,Polpa congelada_Outubro_77
695.88,404.55,POLPA-202510-7219,8.387342513917375,0.3,Polpa congelada_Outubro_78
776.67,379.38,POLPA-202510-5907,8.0,1.51,Polpa congelada_Outubro_79
884.12,416.06,POLPA-202510-3154,7.0,2.83,Polpa congelada_Outubro_80
532.94,136.08,POLPA-202510-7969,9.0,3.41,Polpa congelada_Outubro_81
550.4,242.38,POLPA-202510-4370,9.0,0.63,Polpa congelada_Outubro_82
416.87,165.61,POLPA-202510-3725,5.0,1.52,Polpa congelada_Outubro_83
327.15,243.52,POLPA-202510-6554,8.0,0.3,Polpa congelada_Outubro_84
391.5,198.28,POLPA-202510-2422,9.0,2.99,Polpa congelada_Outubro_85
504.76,177.56,POLPA-202510-9205,7.0,1.33,Polpa congelada_Outubro_86
166.53,88.4,POLPA-202510-4498,8.0,2.55,Polpa congelada_Outubro_87
783.12,117.4,POLPA-202510-6105,8.0,1.64,Polpa congelada_Outubro_88
820.91,169.37,POLPA-202510-5307,8.0,3.03,Polpa congelada_Outubro_89
132.46,0.64,POLPA-202510-5409,10.0,2.72,Polpa congelada_Outubro_90
758.3,225.99,POLPA-202510-5553,9.0,0.51,Polpa congelada_Outubro_91
1478.77,207.07,POLPA-202510-3723,9.0,0.35,Polpa congelada_Outubro_92
903.56,12.08,POLPA-202510-8035,6.0,2.94,Polpa congelada_Outubro_93
1261.43,374.67,POLPA-202510-5645,6.0,2.98,Polpa congelada_Outubro_94
367.15,124.1,POLPA-202510-5211,9.0,0.3,Polpa congelada_Outubro_95
146.61,74.7,POLPA-202510-9206,8.0,1.57,Polpa congelada_Outubro_96
535.87,494.63,POLPA-202510-1583,8.0,0.3,Polpa congelada_Outubro_97
773.5,308.86,POLPA-202510-2970,9.0,3.29,Polpa congelada_Outubro_98
399.56,46.65,POLPA-202510-6784,8.0,1.4,Polpa congelada_Outubro_99
345.35,238.52,POLPA-202510-6980,10.0,1.8,Polpa congelada_Outubro_100
372.64,106.84,POLPA-202510-7572,10.0,1.91,Polpa congelada_Outubro_101
123.63,61.95,POLPA-202510-1896,9.0,1.25,Polpa congelada_Outubro_102
555.0,356.62,POLPA-202510-2777,7.0,2.86,Polpa congelada_Outubro_103
2560.24,112.31,POLPA-202510-9299,9.0,1.58,Polpa congelada_Outubro_104
177.31,21.05,POLPA-202510-7045,10.0,0.3,Polpa congelada_Outubro_105
168.44,56.97,POLPA-202510-2675,8.0,1.64,Polpa congelada_Outubro_106
917.55,584.32,POLPA-202510-3596,8.0,2.4,Polpa congelada_Outubro_107
1023.6,112.31,POLPA-202510-3121,7.0,2.64,Polpa congelada_Outubro_108
887.41,372.35,POLPA-202510-5467,8.0,0.46,Polpa congelada_Outubro_109
392.44,108.12,POLPA-202510-4410,9.0,1.59,Polpa congelada_Outubro_110
1124.64,101.49,POLPA-202510-4779,8.0,0.57,Polpa congelada_Outubro_111
2611.79,102.0,POLPA-202510-1285,7.0,2.25,Polpa congelada_Outubro_112
801.61,904.83,POLPA-202510-8444,7.0,0.57,Polpa congelada_Outubro_113
327.32,131.27,POLPA-202510-6316,8.0,2.58,Polpa congelada_Outubro_114
1086.66,612.15,POLPA-202510-2987,9.0,0.3,Polpa congelada_Outubro_115
334.39,103.11,POLPA-202510-3119,7.0,1.81,Polpa congelada_Outubro_116
399.66,317.85,POLPA-202510-2624,7.0,2.37,Polpa congelada_Outubro_117
1918.31,17.4,POLPA-202510-4220,9.0,1.84,Polpa congelada_Outubro_118
187.45,6.97,POLPA-202510-8397,10.0,0.86,Polpa congelada_Outubro_119
584.23,120.25,POLPA-202510-8392,7.0,1.36,Polpa congelada_Outubro_120
935.41,760.94,POLPA-202510-3972,8.0,2.31,Polpa congelada_Outubro_121
597.0,232.93,POLPA-202510-4642,9.0,0.61,Polpa congelada_Outubro_122
527.53,101.85,POLPA-202510-1578,7.0,1.84,Polpa congelada_Outubro_123
1244.66,2.57,POLPA-202510-6124,9.0,1.01,Polpa congelada_Outubro_124
882.63,232.94,POLPA-202510-5795,8.0,2.07,Polpa congelada_Outubro_125
334.12,66.8,POLPA-202510-3485,8.0,3.03,Polpa congelada_Outubro_126
950.85,334.2,POLPA-202510-3281,10.0,2.37,Polpa congelada_Outubro_127
628.09,235.73,POLPA-202510-9260,8.0,1.6,Polpa congelada_Outubro_128
232.52,72.03,POLPA-202510-5375,7.0,2.71,Polpa congelada_Outubro_129
1821.58,261.64,POLPA-202510-4013,8.0,1.72,Polpa congelada_Outubro_130
395.18,2.81,POLPA-202510-1211,10.0,1.97,Polpa congelada_Outubro_131
1073.44,219.03,POLPA-202510-3172,8.0,2.72,Polpa congelada_Outubro_132
270.38,330.64,POLPA-202510-9241,9.0,1.59,Polpa congelada_Outubro_133
775.53,330.38,POLPA-202510-7627,9.0,1.44,Polpa congelada_Outubro_134
818.37,902.86,POLPA-202510-5415,9.0,1.96,Polpa congelada_Outubro_135
133.11,101.83,POLPA-202510-9245,7.0,0.93,Polpa congelada_Outubro_136
748.09,235.27,POLPA-202510-9207,8.0,1.42,Polpa congelada_Outubro_137
756.68,542.59,POLPA-202510-5054,7.0,1.09,Polpa congelada_Outubro_138
943.47,26.78,POLPA-202510-7515,6.0,1.12,Polpa congelada_Outubro_139
213.33,68.53,POLPA-202510-1279,8.0,3.34,Polpa congelada_Outubro_140
135.28,42.47,POLPA-202510-2913,9.0,1.06,Polpa congelada_Outubro_141
1441.52,88.26,POLPA-202510-4238,10.0,1.55,Polpa congelada_Outubro_142
419.01,41.03,POLPA-202510-1277,9.0,1.23,Polpa congelada_Outubro_143
778.27,88.73,POLPA-202510-2248,9.0,3.87,Polpa congelada_Outubro_144
408.53,6.63,POLPA-202510-5591,8.0,2.36,Polpa congelada_Outubro_145
1362.81,288.76,POLPA-202510-4349,7.0,1.29,Polpa congelada_Outubro_146
562.82,414.51,POLPA-202510-1188,10.0,0.71,Polpa congelada_Outubro_147
385.45,313.68,POLPA-202510-1506,8.0,2.32,Polpa congelada_Outubro_148
582.43,207.99,POLPA-202510-6705,8.0,2.36,Polpa congelada_Outubro_149
939.64,6.84,POLPA-202510-5731,7.0,1.13,Polpa congelada_Outubro_150
190.93,21.92,POLPA-202510-4885,9.0,1.7,Polpa congelada_Outubro_151
1041.39,403.77,POLPA-202510-7091,9.0,2.9,Polpa congelada_Outubro_152
622.61,793.94,POLPA-202510-2491,8.0,2.26,Polpa congelada_Outubro_153
633.62,7.89,POLPA-202510-3118,8.0,0.92,Polpa congelada_Outubro_154
136.98,79.63,POLPA-202510-6651,9.0,1.32,Polpa congelada_Outubro_155
817.47,7.13,POLPA-202510-8266,8.0,1.26,Polpa congelada_Outubro_156
788.09,297.26,POLPA-202510-9529,8.0,1.7,Polpa congelada_Outubro_157
736.26,83.81,POLPA-202510-8906,7.0,1.59,Polpa congelada_Outubro_158
450.65,238.71,POLPA-202510-6430,8.0,0.81,Polpa congelada_Outubro_159
351.52,101.43,POLPA-202510-7785,10.0,2.07,Polpa congelada_Outubro_160
86.95,61.96,POLPA-202510-7398,9.0,2.39,Polpa congelada_Outubro_161
764.74,790.63,POLPA-202510-5079,8.0,1.18,Polpa congelada_Outubro_162
282.52,345.71,POLPA-202510-3128,7.0,1.94,Polpa congelada_Outubro_163
359.68,38.93,POLPA-202510-4025,9.0,0.99,Polpa congelada_Outubro_164
304.3,388.74,POLPA-202510-7754,10.0,2.34,Polpa congelada_Outubro_165
1914.44,196.34738686131388,POLPA-202510-1512,8.0,3.07,Polpa congelada_Outubro_166
231.35,45.9,POLPA-202510-4858,8.387342513917375,2.39,Polpa congelada_Outubro_167
477.73,82.44,POLPA-202510-8231,8.0,0.95,Polpa congelada_Outubro_168
1019.48,536.09,POLPA-202510-3701,8.0,1.68,Polpa congelada_Outubro_169
618.93,69.97,POLPA-202510-4753,8.0,1.46,Polpa congelada_Outubro_170
349.66,123.69,POLPA-202510-4144,9.0,3.42,Polpa congelada_Outubro_171
1060.0,84.29,POLPA-202510-5137,5.0,1.98,Polpa congelada_Outubro_172
181.67,32.67,POLPA-202510-8566,10.0,2.09,Polpa congelada_Outubro_173
547.6,455.62,POLPA-202510-7770,9.0,1.16,Polpa congelada_Outubro_174
208.77,63.42,POLPA-202510-2989,9.0,1.43,Polpa congelada_Outubro_175
103.51,68.01,POLPA-202510-8818,9.0,0.52,Polpa congelada_Outubro_176
468.92,243.15,POLPA-202510-2467,8.0,1.38,Polpa congelada_Outubro_177
905.62,256.96,POLPA-202510-2834,8.0,1.5,Polpa congelada_Outubro_178
203.97,25.81,POLPA-202510-3885,10.0,3.89,Polpa congelada_Outubro_179
472.54,120.82,POLPA-202510-5176,8.0,2.08,Polpa congelada_Outubro_180
1069.02,134.82,POLPA-202510-7366,8.0,0.66,Polpa congelada_Outubro_181
908.74,130.34,POLPA-202510-6249,8.0,1.54,Polpa congelada_Outubro_182
436.92,274.75,POLPA-202510-8764,10.0,1.78,Polpa congelada_Outubro_183
549.4,405.41,POLPA-202510-3757,8.387342513917375,1.66,Polpa congelada_Outubro_184
468.13,108.43,POLPA-202510-1006,8.0,2.11,Polpa congelada_Outubro_185
746.16,8.69,POLPA-202510-4926,7.0,2.39,Polpa congelada_Outubro_186
288.03,83.24,POLPA-202510-2087,9.0,1.9,Polpa congelada_Outubro_187
870.56,252.46,POLPA-202510-2391,7.0,2.55,Polpa congelada_Outubro_188
1205.09,73.38,POLPA-202510-9387,9.0,2.04,Polpa congelada_Outubro_189
160.46,49.76,POLPA-202510-3787,8.0,1.13,Polpa congelada_Outubro_190
446.92,196.34738686131388,POLPA-202510-9096,8.0,1.33,Polpa congelada_Outubro_191
934.18,101.58,POLPA-202510-8813,8.0,2.24,Polpa congelada_Outubro_192
444.86,318.74,POLPA-202510-6871,10.0,1.42,Polpa congelada_Outubro_193
2110.43,646.13,POLPA-202510-9488,9.0,1.11,Polpa congelada_Outubro_194
513.83,105.8,POLPA-202510-9672,7.0,1.03,Polpa congelada_Outubro_195
351.17,64.88,POLPA-202510-6787,9.0,0.3,Polpa congelada_Outubro_196
318.9,86.48,POLPA-202510-8865,9.0,2.75,Polpa congelada_Outubro_197
437.95,157.53,POLPA-202510-1325,10.0,2.57,Polpa congelada_Outubro_198
707.08,113.87,POLPA-202510-4176,8.0,1.9,Polpa congelada_Outubro_199
311.16,146.02,POLPA-202510-5611,9.0,2.06,Polpa congelada_Outubro_200
691.0,523.82,POLPA-202510-9805,9.0,3.76,Polpa congelada_Outubro_201
380.64,383.81,POLPA-202510-7881,8.387342513917375,0.62,Polpa congelada_Outubro_202
216.64,141.7,POLPA-202510-7170,9.0,2.08,Polpa congelada_Outubro_203
815.3,152.06,POLPA-202510-5928,9.0,1.43,Polpa congelada_Outubro_204
466.38,92.45,POLPA-202510-5878,9.0,3.8,Polpa congelada_Outubro_205
481.35,190.16,POLPA-202510-4617,7.0,0.94,Polpa congelada_Outubro_206
493.03,359.62,POLPA-202510-4404,8.0,2.04,Polpa congelada_Outubro_207
1000.47,389.81,POLPA-202510-8529,10.0,3.29,Polpa congelada_Outubro_208
412.78,35.94,POLPA-202510-9978,8.387342513917375,2.19,Polpa congelada_Outubro_209
961.7,485.5,POLPA-202510-3865,10.0,1.06,Polpa congelada_Outubro_210
388.98,29.17,POLPA-202510-2684,8.0,2.55,Polpa congelada_Outubro_211
240.41,93.53,POLPA-202510-4826,7.0,1.83,Polpa congelada_Outubro_212
359.54,68.03,POLPA-202510-7248,9.0,1.53,Polpa congelada_Outubro_213
406.17,23.67,POLPA-202510-3750,8.0,1.35,Polpa congelada_Outubro_214
144.12,29.69,POLPA-202510-7704,8.0,0.79,Polpa congelada_Outubro_215
570.09,18.93,POLPA-202510-8238,7.0,1.8,Polpa congelada_Outubro_216
642.42,767.69,POLPA-202510-2140,10.0,2.38,Polpa congelada_Outubro_217
144.22,7.99,POLPA-202510-8405,8.387342513917375,2.6,Polpa congelada_Outubro_218
515.02,174.97,POLPA-202510-6712,7.0,3.18,Polpa congelada_Outubro_219
506.94,408.45,POLPA-202510-7279,9.0,1.32,Polpa congelada_Outubro_220
1245.26,407.1,POLPA-202510-2709,10.0,2.81,Polpa congelada_Outubro_221
1051.48,483.14,POLPA-202510-8074,10.0,0.89,Polpa congelada_Outubro_222
276.36,188.15,POLPA-202510-6980,8.387342513917375,1.84,Polpa congelada_Outubro_223
382.07,121.92,POLPA-202510-5886,9.0,1.07,Polpa congelada_Outubro_224
254.76,266.09,POLPA-202510-4575,9.0,3.13,Polpa congelada_Outubro_225
1243.65,39.01,POLPA-202510-7290,8.0,1.45,Polpa congelada_Outubro_226
264.74,63.27,POLPA-202510-9432,8.0,2.65,Polpa congelada_Outubro_227
517.48,97.2,POLPA-202510-8506,9.0,2.4,Polpa congelada_Outubro_228
781.72,173.84,POLPA-202510-1175,8.0,2.46,Polpa congelada_Outubro_229
932.4,252.09,POLPA-202510-6224,7.0,0.3,Polpa congelada_Outubro_230
598.53,150.79,POLPA-202510-7290,10.0,0.3,Polpa congelada_Outubro_231
719.91,319.3,POLPA-202510-9080,8.0,3.16,Polpa congelada_Outubro_232
922.31,411.29,POLPA-202510-9207,10.0,1.44,Polpa congelada_Outubro_233
596.3,190.26,POLPA-202510-2077,7.0,0.3,Polpa congelada_Outubro_234
578.7460611353711,725.5,POLPA-202510-5354,9.0,1.94,Polpa congelada_Outubro_235
471.24,6.54,POLPA-202510-8010,7.0,1.4,Polpa congelada_Outubro_236
2252.67,366.6,POLPA-202510-7757,9.0,1.57,Polpa congelada_Outubro_237
272.31,196.34738686131388,POLPA-202510-3746,9.0,2.43,Polpa congelada_Outubro_238
123.91,77.1,POLPA-202510-5787,9.0,2.81,Polpa congelada_Outubro_239
148.56,47.43,POLPA-202510-3439,10.0,2.36,Polpa congelada_Outubro_240
50.55,14.11,POLPA-202510-6651,9.0,1.31,Polpa congelada_Outubro_241
234.56,185.79,POLPA-202510-3396,7.0,1.82,Polpa congelada_Outubro_242
859.75,58.53,POLPA-202510-2366,9.0,0.63,Polpa congelada_Outubro_243
597.68,270.97,POLPA-202510-4373,7.0,0.3,Polpa congelada_Outubro_244
92.77,54.22,POLPA-202510-5361,8.0,1.65,Polpa congelada_Outubro_245
320.27,93.99,POLPA-202510-1039,9.0,0.3,Polpa congelada_Outubro_246
452.81,237.51,POLPA-202510-1184,9.0,2.31,Polpa congelada_Outubro_247
1140.53,352.52,POLPA-202510-3107,10.0,1.59,Polpa congelada_Outubro_248
116.89,22.33,POLPA-202510-8637,9.0,1.09,Polpa congelada_Outubro_249
698.15,285.4,POLPA-202510-9885,9.0,2.75,Polpa congelada_Outubro_250
920.72,239.76,POLPA-202510-2693,7.0,1.53,Polpa congelada_Outubro_251
164.93,113.35,POLPA-202510-7588,10.0,1.0,Polpa congelada_Outubro_252
572.16,49.73,POLPA-202510-1386,8.0,1.82,Polpa congelada_Outubro_253
1147.43,764.99,POLPA-202510-2033,7.0,0.94,Polpa congelada_Outubro_254
209.95,100.68,POLPA-202510-6115,7.0,1.48,Polpa congelada_Outubro_255
1148.14,145.71,POLPA-202510-7876,8.0,3.04,Polpa congelada_Outubro_256
744.39,721.48,POLPA-202510-2541,8.0,3.08,Polpa congelada_Outubro_257
216.76,47.16,POLPA-202510-7924,9.0,2.84,Polpa congelada_Outubro_258
1562.71,938.97,POLPA-202510-9501,8.0,0.66,Polpa congelada_Outubro_259
898.45,209.82,POLPA-202510-2620,9.0,2.54,Polpa congelada_Outubro_260
796.23,280.67,POLPA-202510-7389,8.0,2.16,Polpa congelada_Outubro_261
424.4,152.63,POLPA-202510-9886,9.0,2.35,Polpa congelada_Outubro_262
374.53,111.64,POLPA-202510-2726,8.0,1.32,Polpa congelada_Outubro_263
289.74,131.8,POLPA-202510-3519,8.0,0.89,Polpa congelada_Outubro_264
102.2,18.58,POLPA-202510-7284,9.0,2.16,Polpa congelada_Outubro_265
496.7,81.05,POLPA-202510-2044,7.0,1.72,Polpa congelada_Outubro_266
530.21,215.78,POLPA-202510-1520,8.0,2.24,Polpa congelada_Outubro_267
452.83,277.28,POLPA-202510-6168,10.0,1.75,Polpa congelada_Outubro_268
685.35,486.82,POLPA-202510-5223,10.0,1.31,Polpa congelada_Outubro_269
798.12,19.16,POLPA-202510-7201,8.0,1.01,Polpa congelada_Outubro_270
349.12,245.64,POLPA-202510-2937,8.0,1.12,Polpa congelada_Outubro_271
209.81,0.34,POLPA-202510-5812,7.0,3.48,Polpa congelada_Outubro_272
430.33,399.6,POLPA-202510-2028,8.0,2.66,Polpa congelada_Outubro_273
465.27,136.28,POLPA-202510-5668,8.0,1.09,Polpa congelada_Outubro_274
1241.64,271.29,POLPA-202510-8951,9.0,0.78,Polpa congelada_Outubro_275
1248.52,610.19,POLPA-202510-8737,9.0,2.35,Polpa congelada_Outubro_276
129.39,68.06,POLPA-202510-1223,7.0,1.86,Polpa congelada_Outubro_277
784.38,658.05,POLPA-202510-6845,8.0,3.13,Polpa congelada_Outubro_278
1189.74,301.95,POLPA-202510-2738,9.0,2.94,Polpa congelada_Outubro_279
394.32,115.58,POLPA-202510-3062,9.0,1.45,Polpa congelada_Outubro_280
691.09,131.29,POLPA-202510-4845,8.387342513917375,1.02,Polpa congelada_Outubro_281
1564.59,335.09,POLPA-202510-2000,9.0,1.38,Polpa congelada_Outubro_282
1393.77,375.62,POLPA-202510-7816,9.0,2.32,Polpa congelada_Outubro_283
1315.29,101.66,POLPA-202510-7769,8.0,2.92,Polpa congelada_Outubro_284
633.06,55.89,POLPA-202510-5878,8.0,3.51,Polpa congelada_Outubro_285
123.53,12.31,POLPA-202510-2792,8.0,1.73,Polpa congelada_Outubro_286
818.22,213.14,POLPA-202510-8711,8.0,1.73,Polpa congelada_Outubro_287
595.56,40.62,POLPA-202510-5195,7.0,1.57,Polpa congelada_Outubro_288
293.33,24.39,POLPA-202510-6978,9.0,0.75,Polpa congelada_Outubro_289
633.66,270.61,POLPA-202510-3247,10.0,2.22,Polpa congelada_Outubro_290
641.4,91.45,POLPA-202510-8266,8.0,2.53,Polpa congelada_Outubro_291
168.27,217.5,POLPA-202510-7302,8.0,1.99,Polpa congelada_Outubro_292
1677.23,196.62,POLPA-202510-3618,10.0,0.82,Polpa congelada_Outubro_293
315.97,126.05,POLPA-202510-6879,10.0,0.72,Polpa congelada_Outubro_294
1490.63,83.07,POLPA-202510-8747,8.0,1.36,Polpa congelada_Outubro_295
221.43,15.5,POLPA-202510-2331,8.0,2.32,Polpa congelada_Outubro_296
578.7460611353711,236.59,POLPA-202510-1762,8.0,0.59,Polpa congelada_Outubro_297
302.42,27.87,POLPA-202510-7517,9.0,0.3,Polpa congelada_Outubro_298
966.81,177.5,POLPA-202510-6372,8.0,1.08,Polpa congelada_Outubro_299
459.73,135.76,POLPA-202510-7173,8.0,0.59,Polpa congelada_Outubro_300
690.94,92.67,POLPA-202510-7870,8.0,1.47,Polpa congelada_Outubro_301
107.71,6.17,POLPA-202510-3731,7.0,1.15,Polpa congelada_Outubro_302
88.55,34.31,POLPA-202510-4781,8.0,1.69,Polpa congelada_Outubro_303
339.14,393.43,POLPA-202510-1896,8.0,2.35,Polpa congelada_Outubro_304
83.78,5.08,POLPA-202510-6770,8.0,1.15,Polpa congelada_Outubro_305
224.88,132.04,POLPA-202510-2706,8.0,1.08,Polpa congelada_Outubro_306
947.03,239.79,POLPA-202510-7230,7.0,1.88,Polpa congelada_Outubro_307
1112.16,186.33,POLPA-202510-7764,9.0,1.65,Polpa congelada_Outubro_308
690.43,223.97,POLPA-202510-8775,9.0,2.53,Polpa congelada_Outubro_309
243.63,231.25,POLPA-202510-5129,8.0,0.3,Polpa congelada_Outubro_310
434.17,18.09,POLPA-202510-2351,9.0,1.36,Polpa congelada_Outubro_311
131.05,11.46,POLPA-202510-7887,9.0,3.03,Polpa congelada_Outubro_312
596.91,108.02,POLPA-202510-3341,10.0,0.83,Polpa congelada_Outubro_313
387.62,147.76,POLPA-202510-3139,7.0,3.32,Polpa congelada_Outubro_314
672.17,258.43,POLPA-202510-8161,10.0,2.51,Polpa congelada_Outubro_315
262.31,138.27,POLPA-202510-2446,8.0,4.04,Polpa congelada_Outubro_316
395.08,176.51,POLPA-202510-5055,10.0,1.21,Polpa congelada_Outubro_317
595.23,241.08,POLPA-202510-7635,8.0,3.46,Polpa congelada_Outubro_318
139.61,58.97,POLPA-202510-9857,8.0,2.43,Polpa congelada_Outubro_319
83.22,50.97,POLPA-202510-9611,8.0,0.57,Polpa congelada_Outubro_320
369.82,6.99,POLPA-202510-7274,8.387342513917375,3.51,Polpa congelada_Outubro_321
804.75,353.11,POLPA-202510-1648,10.0,1.53,Polpa congelada_Outubro_322
791.06,144.1,POLPA-202510-5227,8.0,0.89,Polpa congelada_Outubro_323
336.23,168.22,POLPA-202510-1415,8.0,0.3,Polpa congelada_Outubro_324
621.47,218.44,POLPA-202510-6574,10.0,2.35,Polpa congelada_Outubro_325
2391.72,402.15,POLPA-202510-3007,9.0,0.3,Polpa congelada_Outubro_326
919.08,588.18,POLPA-202510-5634,9.0,2.24,Polpa congelada_Outubro_327
321.22,247.58,POLPA-202510-8749,10.0,1.81,Polpa congelada_Outubro_328
142.97,93.72,POLPA-202510-7416,9.0,3.93,Polpa congelada_Outubro_329
1006.88,592.48,POLPA-202510-3032,7.0,1.4,Polpa congelada_Outubro_330
322.25,19.43,POLPA-202510-6093,10.0,1.56,Polpa congelada_Outubro_331
588.11,124.66,POLPA-202510-1666,9.0,2.78,Polpa congelada_Outubro_332
948.9,369.14,POLPA-202510-2585,8.0,0.84,Polpa congelada_Outubro_333
265.5,43.84,POLPA-202510-6164,8.0,1.44,Polpa congelada_Outubro_334
717.82,489.57,POLPA-202510-6853,8.0,1.37,Polpa congelada_Outubro_335
1205.19,158.8,POLPA-202510-1123,8.0,3.32,Polpa congelada_Outubro_336
176.73,1.64,POLPA-202510-9454,7.0,2.02,Polpa congelada_Outubro_337
938.66,246.58,POLPA-202510-9476,9.0,1.38,Polpa congelada_Outubro_338
414.06,342.6,POLPA-202510-6984,9.0,1.47,Polpa congelada_Outubro_339
549.63,275.76,POLPA-202510-8312,8.0,2.3,Polpa congelada_Outubro_340
174.85,114.93,POLPA-202510-5125,8.0,0.59,Polpa congelada_Outubro_341
595.29,239.29,POLPA-202510-7778,9.0,1.77,Polpa congelada_Outubro_342
652.16,308.19,POLPA-202510-4724,7.0,2.87,Polpa congelada_Outubro_343
154.09,109.99,POLPA-202510-7902,10.0,2.46,Polpa congelada_Outubro_344
326.21,196.34738686131388,POLPA-202510-9622,10.0,2.61,Polpa congelada_Outubro_345
509.99,283.73,POLPA-202510-4589,7.0,0.3,Polpa congelada_Outubro_346
239.43,45.02,POLPA-202510-1166,6.0,2.21,Polpa congelada_Outubro_347
255.38,13.76,POLPA-202510-2403,10.0,2.89,Polpa congelada_Outubro_348
122.67,11.52,POLPA-202510-2694,9.0,0.42,Polpa congelada_Outubro_349
196.91,12.3,POLPA-202510-8673,10.0,1.78,Polpa congelada_Outubro_350
671.11,130.49,POLPA-202510-3901,8.0,1.16,Polpa congelada_Outubro_351
218.29,63.23,POLPA-202510-8009,10.0,1.69,Polpa congelada_Outubro_352
101.64,55.86,POLPA-202510-8927,8.0,2.14,Polpa congelada_Outubro_353
70.39,34.9,POLPA-202510-3316,7.0,0.52,Polpa congelada_Outubro_354
575.16,372.55,POLPA-202510-3293,8.0,2.63,Polpa congelada_Outubro_355
549.24,165.34,POLPA-202510-3792,9.0,2.13,Polpa congelada_Outubro_356
132.74,189.87,POLPA-202510-8442,9.0,1.1,Polpa congelada_Outubro_357
673.35,182.06,POLPA-202510-8409,9.0,1.92,Polpa congelada_Outubro_358
917.9,595.08,POLPA-202510-9049,8.0,1.59,Polpa congelada_Outubro_359
1033.71,776.52,POLPA-202510-6651,7.0,0.78,Polpa congelada_Outubro_360
92.97,196.34738686131388,POLPA-202510-6246,9.0,1.54,Polpa congelada_Outubro_361
1367.59,165.97,POLPA-202510-9194,9.0,2.46,Polpa congelada_Outubro_362
331.69,143.59,POLPA-202510-1174,9.0,1.64,Polpa congelada_Outubro_363
434.75,53.82,POLPA-202510-5484,9.0,2.17,Polpa congelada_Outubro_364
293.75,78.66,POLPA-202510-2144,8.0,1.85,Polpa congelada_Outubro_365
540.8,163.53,POLPA-202510-1784,8.0,2.28,Polpa congelada_Outubro_366
258.8,37.2,POLPA-202510-3822,9.0,1.3,Polpa congelada_Outubro_367
2044.93,401.85,POLPA-202510-2968,10.0,1.05,Polpa congelada_Outubro_368
877.79,47.2,POLPA-202510-9984,7.0,2.94,Polpa congelada_Outubro_369
388.74,286.8,POLPA-202510-3433,9.0,1.46,Polpa congelada_Outubro_370
135.42,55.64,POLPA-202510-9686,10.0,1.34,Polpa congelada_Outubro_371
1341.3,85.71,POLPA-202510-1455,8.0,2.15,Polpa congelada_Outubro_372
678.19,355.82,POLPA-202510-8810,9.0,1.59,Polpa congelada_Outubro_373
1287.87,524.15,POLPA-202510-8433,9.0,2.79,Polpa congelada_Outubro_374
