data_pedido,tipo_produto,mes_do_ano,mes_do_ano_num,canal,regiao_destino,cliente_segmento,quantidade_kg,preco_unitario_brl_kg,nps_0a10,id_pedido
2025-09-19,Manteiga de manga,Setembro,9,Distribuidor,Sul,Sabonetes,173.05,92.03,8.0,Manteiga de manga_Setembro_421
2025-09-15,Manteiga de manga,Setembro,9,Exportacao,Exterior,Ingredientes,90.18,72.99,10.0,Manteiga de manga_Setembro_422
2025-09-28,Manteiga de manga,Setembro,9,Distribuidor,Sudeste,Ingredientes,97.32,47.78,8.0,Manteiga de manga_Setembro_423
2025-09-12,Manteiga de manga,Setembro,9,Industria,Nordeste,Perfumaria,99.57,57.12,6.0,Manteiga de manga_Setembro_424
2025-09-19,Manteiga de manga,Setembro,9,Industria,Sudeste,Ingredientes,150.94,81.23,9.0,Manteiga de manga_Setembro_425
2025-09-22,Manteiga de manga,Setembro,9,Industria,Sudeste,Farmacêutico,187.18,110.01,8.0,Manteiga de manga_Setembro_426
2025-09-22,Manteiga de manga,Setembro,9,Industria,Norte,Sabonetes,82.46,48.34,9.0,Manteiga de manga_Setembro_427
2025-09-08,Manteiga de manga,Setembro,9,Industria,Centro-Oeste,Perfumaria,92.47,47.33,7.0,Manteiga de manga_Setembro_428
2025-09-07,Manteiga de manga,Setembro,9,Industria,Centro-Oeste,Ingredientes,151.17,81.3,7.0,Manteiga de manga_Setembro_429
2025-09-08,Manteiga de manga,Setembro,9,Industria,Centro-Oeste,Farmacêutico,53.97,56.04,10.0,Manteiga de manga_Setembro_430
2025-09-14,Manteiga de manga,Setembro,9,Exportacao,Exterior,Sabonetes,86.17,121.4,7.0,Manteiga de manga_Setembro_431
2025-09-08,Manteiga de manga,Setembro,9,Distribuidor,Sudeste,Ingredientes,39.13,81.66,10.0,Manteiga de manga_Setembro_432
2025-09-03,Manteiga de manga,Setembro,9,Industria,Sudeste,Farmacêutico,220.23,64.04,5.0,Manteiga de manga_Setembro_433
2025-09-26,Manteiga de manga,Setembro,9,Industria,Nordeste,Ingredientes,174.4,94.89,9.0,Manteiga de manga_Setembro_434
2025-09-26,Manteiga de manga,Setembro,9,Industria,Nordeste,Sabonetes,188.67,117.22,7.0,Manteiga de manga_Setembro_435
2025-09-05,Manteiga de manga,Setembro,9,Industria,Sudeste,Farmacêutico,179.59,94.55,10.0,Manteiga de manga_Setembro_436
2025-09-15,Manteiga de manga,Setembro,9,Industria,Nordeste,Perfumaria,142.94,72.03,9.0,Manteiga de manga_Setembro_437
2025-09-10,Manteiga de manga,Setembro,9,Distribuidor,Sudeste,Farmacêutico,186.7,103.33,8.0,Manteiga de manga_Setembro_438
2025-09-12,Manteiga de manga,Setembro,9,Distribuidor,Sudeste,Cosméticos,10.54,47.66,8.0,Manteiga de manga_Setembro_439
2025-09-03,Manteiga de manga,Setembro,9,Industria,Centro-Oeste,Perfumaria,53.38,89.73,6.0,Manteiga de manga_Setembro_440
2025-09-21,Manteiga de manga,Setembro,9,Industria,Sudeste,Ingredientes,14.75,111.22,7.0,Manteiga de manga_Setembro_441
2025-09-24,Manteiga de manga,Setembro,9,Industria,Nordeste,Ingredientes,14.37,61.01,8.0,Manteiga de manga_Setembro_442
2025-09-11,Manteiga de manga,Setembro,9,Industria,Norte,Perfumaria,172.71,59.39,7.0,Manteiga de manga_Setembro_443
2025-09-22,Manteiga de manga,Setembro,9,Industria,Nordeste,Perfumaria,63.25,62.28,7.0,Manteiga de manga_Setembro_444
2025-09-20,Manteiga de manga,Setembro,9,Industria,Centro-Oeste,Perfumaria,36.31,72.56,8.0,Manteiga de manga_Setembro_445
2025-09-25,Manteiga de manga,Setembro,9,Industria,Nordeste,Perfumaria,236.09,76.65,8.0,Manteiga de manga_Setembro_446
2025-09-09,Manteiga de manga,Setembro,9,Industria,Sudeste,Sabonetes,30.85,69.12,8.0,Manteiga de manga_Setembro_447
2025-09-24,Manteiga de manga,Setembro,9,Industria,Sul,Ingredientes,51.82,67.68,8.0,Manteiga de manga_Setembro_448
2025-09-19,Manteiga de manga,Setembro,9,Distribuidor,Norte,Cosméticos,54.75,45.52,8.0,Manteiga de manga_Setembro_449
2025-09-20,Manteiga de manga,Setembro,9,Distribuidor,Sudeste,Sabonetes,118.33,78.23,7.0,Manteiga de manga_Setembro_450
2025-09-29,Manteiga de manga,Setembro,9,Exportacao,Exterior,Ingredientes,81.37,74.98,5.0,Manteiga de manga_Setembro_451
2025-09-08,Manteiga de manga,Setembro,9,Exportacao,Exterior,Farmacêutico,59.5,120.97,8.0,Manteiga de manga_Setembro_452
2025-09-01,Manteiga de manga,Setembro,9,Distribuidor,Nordeste,Sabonetes,11.13,111.08,9.0,Manteiga de manga_Setembro_453
2025-09-27,Manteiga de manga,Setembro,9,Industria,Nordeste,Sabonetes,66.92,81.64,7.0,Manteiga de manga_Setembro_454
2025-09-08,Manteiga de manga,Setembro,9,Distribuidor,Sul,Ingredientes,38.01,101.43,9.0,Manteiga de manga_Setembro_455
2025-09-10,Manteiga de manga,Setembro,9,Industria,Sul,Ingredientes,144.48,100.13,8.0,Manteiga de manga_Setembro_456
2025-09-21,Manteiga de manga,Setembro,9,Exportacao,Exterior,Perfumaria,230.01,50.21,7.0,Manteiga de manga_Setembro_457
2025-09-06,Manteiga de manga,Setembro,9,Industria,Sul,Sabonetes,49.08,97.75,7.0,Manteiga de manga_Setembro_458
2025-09-14,Manteiga de manga,Setembro,9,Exportacao,Exterior,Ingredientes,114.9,63.92,7.0,Manteiga de manga_Setembro_459
2025-09-11,Manteiga de manga,Setembro,9,Industria,Centro-Oeste,Sabonetes,185.67,107.03,9.0,Manteiga de manga_Setembro_460
2025-09-03,Manteiga de manga,Setembro,9,Industria,Sul,Cosméticos,131.05,114.54,10.0,Manteiga de manga_Setembro_461
2025-09-16,Manteiga de manga,Setembro,9,Exportacao,Exterior,Ingredientes,228.22,50.31,6.0,Manteiga de manga_Setembro_462
2025-09-11,Manteiga de manga,Setembro,9,Distribuidor,Sudeste,Cosméticos,144.61,93.67,9.0,Manteiga de manga_Setembro_463
2025-09-03,Manteiga de manga,Setembro,9,Industria,Sul,Perfumaria,165.95,98.17,7.0,Manteiga de manga_Setembro_464
2025-09-25,Manteiga de manga,Setembro,9,Exportacao,Exterior,Cosméticos,194.17,107.81,6.0,Manteiga de manga_Setembro_465
2025-09-01,Manteiga de manga,Setembro,9,Industria,Sudeste,Farmacêutico,18.47,45.74,7.0,Manteiga de manga_Setembro_466
2025-09-10,Manteiga de manga,Setembro,9,Distribuidor,Sudeste,Sabonetes,157.7,108.92,8.0,Manteiga de manga_Setembro_467
2025-09-07,Manteiga de manga,Setembro,9,Industria,Nordeste,Sabonetes,145.29,74.51,7.0,Manteiga de manga_Setembro_468
2025-09-29,Manteiga de manga,Setembro,9,Exportacao,Exterior,Farmacêutico,120.32,66.43,7.0,Manteiga de manga_Setembro_469
2025-09-21,Manteiga de manga,Setembro,9,Industria,Sudeste,Cosméticos,231.5,92.02,9.0,Manteiga de manga_Setembro_470
2025-09-03,Manteiga de manga,Setembro,9,Industria,Nordeste,Sabonetes,13.82,56.36,10.0,Manteiga de manga_Setembro_471
2025-09-13,Manteiga de manga,Setembro,9,Industria,Nordeste,Sabonetes,43.32,106.3,7.0,Manteiga de manga_Setembro_472
2025-09-29,Manteiga de manga,Setembro,9,Industria,Sudeste,Perfumaria,224.77,78.93,7.0,Manteiga de manga_Setembro_473
2025-09-28,Manteiga de manga,Setembro,9,Industria,Sudeste,Cosméticos,131.83,79.69,8.0,Manteiga de manga_Setembro_474
2025-09-17,Manteiga de manga,Setembro,9,Industria,Nordeste,Sabonetes,187.49,72.11,8.0,Manteiga de manga_Setembro_475
2025-09-23,Manteiga de manga,Setembro,9,Industria,Nordeste,Perfumaria,74.66,114.06,8.0,Manteiga de manga_Setembro_476
2025-09-08,Manteiga de manga,Setembro,9,Industria,Nordeste,Farmacêutico,161.77,80.11,9.0,Manteiga de manga_Setembro_477
2025-09-18,Manteiga de manga,Setembro,9,Industria,Sudeste,Perfumaria,220.99,66.3,7.0,Manteiga de manga_Setembro_478
2025-09-08,Manteiga de manga,Setembro,9,Industria,Centro-Oeste,Perfumaria,110.68,55.13,6.0,Manteiga de manga_Setembro_479
2025-09-10,Manteiga de manga,Setembro,9,Distribuidor,Sudeste,Cosméticos,54.4,99.7,8.0,Manteiga de manga_Setembro_480
2025-09-16,Manteiga de manga,Setembro,9,Distribuidor,Norte,Perfumaria,86.43,71.42,8.0,Manteiga de manga_Setembro_481
2025-09-19,Manteiga de manga,Setembro,9,Industria,Sul,Farmacêutico,53.55,118.64,10.0,Manteiga de manga_Setembro_482
2025-09-04,Manteiga de manga,Setembro,9,Exportacao,Exterior,Sabonetes,160.63,73.28,6.0,Manteiga de manga_Setembro_483
2025-09-22,Manteiga de manga,Setembro,9,Industria,Sudeste,Sabonetes,126.23,81.75,7.0,Manteiga de manga_Setembro_484
2025-09-10,Manteiga de manga,Setembro,9,Industria,Nordeste,Cosméticos,104.86,116.69,8.0,Manteiga de manga_Setembro_485
2025-09-24,Manteiga de manga,Setembro,9,Distribuidor,Sul,Perfumaria,56.41,111.54,10.0,Manteiga de manga_Setembro_486
2025-09-28,Manteiga de manga,Setembro,9,Industria,Sul,Perfumaria,77.88,92.98,7.0,Manteiga de manga_Setembro_487
2025-09-22,Manteiga de manga,Setembro,9,Distribuidor,Sudeste,Ingredientes,75.03,45.62,8.0,Manteiga de manga_Setembro_488
2025-09-04,Manteiga de manga,Setembro,9,Exportacao,Exterior,Farmacêutico,166.48,93.61,8.0,Manteiga de manga_Setembro_489
2025-09-10,Manteiga de manga,Setembro,9,Industria,Sudeste,Perfumaria,78.98,106.35,8.0,Manteiga de manga_Setembro_490
2025-09-27,Manteiga de manga,Setembro,9,Exportacao,Exterior,Sabonetes,155.2,72.74,7.0,Manteiga de manga_Setembro_491
2025-09-04,Manteiga de manga,Setembro,9,Industria,Sul,Sabonetes,186.4,87.1,7.0,Manteiga de manga_Setembro_492
2025-09-10,Manteiga de manga,Setembro,9,Distribuidor,Nordeste,Perfumaria,14.15,49.96,10.0,Manteiga de manga_Setembro_493
2025-09-13,Manteiga de manga,Setembro,9,Distribuidor,Sul,Sabonetes,147.87,61.56,9.0,Manteiga de manga_Setembro_494
2025-09-13,Manteiga de manga,Setembro,9,Industria,Sudeste,Farmacêutico,245.1,103.35,7.0,Manteiga de manga_Setembro_495
2025-09-08,Manteiga de manga,Setembro,9,Distribuidor,Sul,Cosméticos,106.32,106.3,6.0,Manteiga de manga_Setembro_496
2025-09-11,Manteiga de manga,Setembro,9,Industria,Sudeste,Ingredientes,56.06,76.74,7.0,Manteiga de manga_Setembro_497
2025-09-18,Manteiga de manga,Setembro,9,Distribuidor,Sudeste,,78.8,74.53,6.0,Manteiga de manga_Setembro_498
2025-09-30,Manteiga de manga,Setembro,9,Industria,Norte,Cosméticos,223.09,64.09,8.0,Manteiga de manga_Setembro_499
2025-09-22,Manteiga de manga,Setembro,9,Distribuidor,Centro-Oeste,Perfumaria,119.02,105.83,7.0,Manteiga de manga_Setembro_500
2025-09-11,Manteiga de manga,Setembro,9,Exportacao,Exterior,Farmacêutico,35.92,66.54,8.0,Manteiga de manga_Setembro_501
2025-09-05,Manteiga de manga,Setembro,9,Industria,Nordeste,Cosméticos,27.86,50.06,8.0,Manteiga de manga_Setembro_502
2025-09-22,Manteiga de manga,Setembro,9,Industria,Sudeste,Cosméticos,118.97,101.22,8.0,Manteiga de manga_Setembro_503
2025-09-25,Manteiga de manga,Setembro,9,Industria,Sudeste,Farmacêutico,17.4,87.46,9.0,Manteiga de manga_Setembro_504
2025-09-11,Manteiga de manga,Setembro,9,Exportacao,Exterior,Farmacêutico,232.79,54.43,9.0,Manteiga de manga_Setembro_505
2025-09-01,Manteiga de manga,Setembro,9,Industria,Norte,Cosméticos,174.34,79.62,9.0,Manteiga de manga_Setembro_506
2025-09-27,Manteiga de manga,Setembro,9,Industria,Norte,Cosméticos,124.82,95.46,8.0,Manteiga de manga_Setembro_507
2025-09-09,Manteiga de manga,Setembro,9,Industria,Sul,Farmacêutico,191.14,51.27,7.0,Manteiga de manga_Setembro_508
2025-09-26,Manteiga de manga,Setembro,9,Industria,Sul,Perfumaria,201.52,87.35,7.0,Manteiga de manga_Setembro_509
2025-09-08,Manteiga de manga,Setembro,9,Industria,Norte,Farmacêutico,207.73,76.86,8.0,Manteiga de manga_Setembro_510
2025-09-24,Manteiga de manga,Setembro,9,Industria,Centro-Oeste,Cosméticos,203.19,114.12,,Manteiga de manga_Setembro_511
2025-09-08,Manteiga de manga,Setembro,9,Industria,Sul,Sabonetes,71.41,65.09,7.0,Manteiga de manga_Setembro_512
2025-09-13,Manteiga de manga,Setembro,9,Industria,Sudeste,Cosméticos,136.46,106.71,8.0,Manteiga de manga_Setembro_513
2025-09-16,Manteiga de manga,Setembro,9,Distribuidor,Centro-Oeste,Ingredientes,24.31,78.23,8.0,Manteiga de manga_Setembro_514
2025-09-01,Manteiga de manga,Setembro,9,Exportacao,Exterior,Cosméticos,32.73,66.19,8.0,Manteiga de manga_Setembro_515
2025-09-17,Manteiga de manga,Setembro,9,Industria,Centro-Oeste,Perfumaria,153.57,102.87,8.0,Manteiga de manga_Setembro_516
2025-09-22,Manteiga de manga,Setembro,9,Exportacao,Exterior,Sabonetes,57.74,53.43,9.0,Manteiga de manga_Setembro_517
2025-09-01,Manteiga de manga,Setembro,9,Industria,Centro-Oeste,Sabonetes,34.26,113.28,9.0,Manteiga de manga_Setembro_518
2025-09-10,Manteiga de manga,Setembro,9,Distribuidor,Sudeste,Perfumaria,114.01,79.25,8.0,Manteiga de manga_Setembro_519
2025-09-29,Manteiga de manga,Setembro,9,Industria,Norte,Farmacêutico,156.82,117.84,8.0,Manteiga de manga_Setembro_520
2025-09-01,Manteiga de manga,Setembro,9,Exportacao,Exterior,Perfumaria,184.23,68.16,7.0,Manteiga de manga_Setembro_521
2025-09-17,Manteiga de manga,Setembro,9,Industria,Nordeste,Cosméticos,179.67,66.58,8.0,Manteiga de manga_Setembro_522
2025-09-12,Manteiga de manga,Setembro,9,Industria,Nordeste,Ingredientes,217.97,82.09,10.0,Manteiga de manga_Setembro_523
2025-09-09,Manteiga de manga,Setembro,9,Distribuidor,Nordeste,Cosméticos,19.8,113.83,7.0,Manteiga de manga_Setembro_524
2025-09-03,Manteiga de manga,Setembro,9,Exportacao,Exterior,Ingredientes,56.26,75.54,8.0,Manteiga de manga_Setembro_525
2025-09-18,Manteiga de manga,Setembro,9,Distribuidor,Sul,Cosméticos,26.5,80.24,7.0,Manteiga de manga_Setembro_526
2025-09-02,Manteiga de manga,Setembro,9,Industria,Nordeste,Farmacêutico,157.54,94.81,7.0,Manteiga de manga_Setembro_527
2025-09-26,Manteiga de manga,Setembro,9,Industria,Nordeste,Farmacêutico,130.71,91.61,7.0,Manteiga de manga_Setembro_528
2025-09-15,Manteiga de manga,Setembro,9,Industria,Nordeste,Perfumaria,120.54,72.87,9.0,Manteiga de manga_Setembro_529
2025-09-12,Manteiga de manga,Setembro,9,Distribuidor,Sul,Sabonetes,101.02,45.54,7.0,Manteiga de manga_Setembro_530
2025-09-12,Manteiga de manga,Setembro,9,Industria,Centro-Oeste,Farmacêutico,18.24,66.24,9.0,Manteiga de manga_Setembro_531
2025-09-17,Manteiga de manga,Setembro,9,Exportacao,Exterior,Cosméticos,118.93,119.66,9.0,Manteiga de manga_Setembro_532
2025-09-19,Manteiga de manga,Setembro,9,Exportacao,Exterior,Ingredientes,131.0,105.12,8.0,Manteiga de manga_Setembro_533
2025-09-08,Manteiga de manga,Setembro,9,Industria,Nordeste,Sabonetes,78.82,105.76,9.0,Manteiga de manga_Setembro_534
2025-09-30,Manteiga de manga,Setembro,9,Distribuidor,Centro-Oeste,Farmacêutico,63.45,89.62,7.0,Manteiga de manga_Setembro_535
2025-09-14,Manteiga de manga,Setembro,9,Industria,Sudeste,Ingredientes,207.9,105.64,6.0,Manteiga de manga_Setembro_536
2025-09-05,Manteiga de manga,Setembro,9,Exportacao,Exterior,Perfumaria,169.9,68.09,8.0,Manteiga de manga_Setembro_537
2025-09-01,Manteiga de manga,Setembro,9,Exportacao,Exterior,Sabonetes,47.62,70.72,9.0,Manteiga de manga_Setembro_538
2025-09-29,Manteiga de manga,Setembro,9,Distribuidor,Sudeste,Perfumaria,41.99,61.51,9.0,Manteiga de manga_Setembro_539
2025-09-25,Manteiga de manga,Setembro,9,Industria,Nordeste,Perfumaria,73.21,113.58,8.0,Manteiga de manga_Setembro_540
2025-09-30,Manteiga de manga,Setembro,9,Industria,Centro-Oeste,Perfumaria,21.03,58.79,7.0,Manteiga de manga_Setembro_541
2025-09-19,Manteiga de manga,Setembro,9,Industria,Nordeste,Sabonetes,26.65,77.79,8.0,Manteiga de manga_Setembro_542
2025-09-14,Manteiga de manga,Setembro,9,Industria,Sul,Farmacêutico,22.17,96.21,9.0,Manteiga de manga_Setembro_543
2025-09-26,Manteiga de manga,Setembro,9,Industria,Sudeste,Perfumaria,94.33,50.64,9.0,Manteiga de manga_Setembro_544
2025-09-28,Manteiga de manga,Setembro,9,Distribuidor,Sul,Ingredientes,152.02,102.01,8.0,Manteiga de manga_Setembro_545
2025-09-18,Manteiga de manga,Setembro,9,Exportacao,Exterior,Perfumaria,38.33,121.79,8.0,Manteiga de manga_Setembro_546
2025-09-25,Manteiga de manga,Setembro,9,Distribuidor,Sul,Cosméticos,168.23,63.37,7.0,Manteiga de manga_Setembro_547
2025-09-12,Manteiga de manga,Setembro,9,Distribuidor,Nordeste,Sabonetes,85.6,66.69,9.0,Manteiga de manga_Setembro_548
2025-09-22,Manteiga de manga,Setembro,9,Industria,Sudeste,Sabonetes,56.17,54.21,8.0,Manteiga de manga_Setembro_549
2025-09-01,Manteiga de manga,Setembro,9,Exportacao,Exterior,Ingredientes,200.96,93.44,6.0,Manteiga de manga_Setembro_550
2025-09-01,Manteiga de manga,Setembro,9,Industria,Sudeste,Perfumaria,76.39,94.66,9.0,Manteiga de manga_Setembro_551
2025-09-03,Manteiga de manga,Setembro,9,Industria,Sudeste,Sabonetes,46.57,108.37,10.0,Manteiga de manga_Setembro_552
2025-09-10,Manteiga de manga,Setembro,9,Industria,Nordeste,Farmacêutico,68.42,61.34,9.0,Manteiga de manga_Setembro_553
2025-09-29,Manteiga de manga,Setembro,9,Industria,Sul,Cosméticos,111.39,97.74,8.0,Manteiga de manga_Setembro_554
2025-09-17,Manteiga de manga,Setembro,9,Industria,Sudeste,Farmacêutico,84.88,72.52,7.0,Manteiga de manga_Setembro_555
2025-09-24,Manteiga de manga,Setembro,9,Industria,Sul,Farmacêutico,161.29,97.78,7.0,Manteiga de manga_Setembro_556
2025-09-10,Manteiga de manga,Setembro,9,Industria,Sudeste,Ingredientes,14.02,67.32,8.0,Manteiga de manga_Setembro_557
2025-09-05,Manteiga de manga,Setembro,9,Industria,Centro-Oeste,Farmacêutico,195.46,52.11,6.0,Manteiga de manga_Setembro_558
2025-09-20,Manteiga de manga,Setembro,9,Distribuidor,Sudeste,Cosméticos,34.61,57.02,6.0,Manteiga de manga_Setembro_559
2025-09-24,Manteiga de manga,Setembro,9,Exportacao,Exterior,Sabonetes,142.36,105.56,9.0,Manteiga de manga_Setembro_560
2025-09-11,Manteiga de manga,Setembro,9,Distribuidor,Sudeste,Perfumaria,15.18,52.29,7.0,Manteiga de manga_Setembro_561
2025-09-19,Manteiga de manga,Setembro,9,Distribuidor,Centro-Oeste,Sabonetes,32.19,56.34,8.0,Manteiga de manga_Setembro_562
2025-09-25,Manteiga de manga,Setembro,9,Industria,Sul,Cosméticos,192.54,79.45,9.0,Manteiga de manga_Setembro_563
2025-09-29,Manteiga de manga,Setembro,9,Industria,Sul,Sabonetes,144.5,103.63,10.0,Manteiga de manga_Setembro_564
2025-09-30,Manteiga de manga,Setembro,9,Exportacao,Exterior,Ingredientes,198.57,89.99,7.0,Manteiga de manga_Setembro_565
2025-09-28,Manteiga de manga,Setembro,9,Industria,Norte,Farmacêutico,186.42,102.6,7.0,Manteiga de manga_Setembro_566
2025-09-07,Manteiga de manga,Setembro,9,Industria,Sudeste,Sabonetes,64.43,76.43,8.0,Manteiga de manga_Setembro_567
2025-09-23,Manteiga de manga,Setembro,9,Industria,Sudeste,Farmacêutico,225.16,77.59,8.0,Manteiga de manga_Setembro_568
2025-09-02,Manteiga de manga,Setembro,9,Industria,Centro-Oeste,Ingredientes,159.26,54.4,8.0,Manteiga de manga_Setembro_569
2025-09-30,Manteiga de manga,Setembro,9,Distribuidor,Nordeste,Perfumaria,38.74,98.42,9.0,Manteiga de manga_Setembro_570
2025-09-04,Manteiga de manga,Setembro,9,Industria,Norte,Ingredientes,202.69,91.98,9.0,Manteiga de manga_Setembro_571
2025-09-15,Manteiga de manga,Setembro,9,Distribuidor,Sudeste,Ingredientes,70.33,94.82,8.0,Manteiga de manga_Setembro_572
2025-09-25,Manteiga de manga,Setembro,9,Distribuidor,Sudeste,Perfumaria,114.77,67.82,8.0,Manteiga de manga_Setembro_573
2025-09-20,Manteiga de manga,Setembro,9,Exportacao,Exterior,Ingredientes,199.1,130.58,7.0,Manteiga de manga_Setembro_574
2025-09-04,Manteiga de manga,Setembro,9,Distribuidor,Sudeste,Cosméticos,107.33,57.54,9.0,Manteiga de manga_Setembro_575
2025-09-17,Manteiga de manga,Setembro,9,Industria,Nordeste,Ingredientes,54.61,106.96,8.0,Manteiga de manga_Setembro_576
2025-09-03,Manteiga de manga,Setembro,9,Industria,Centro-Oeste,Sabonetes,121.24,62.73,7.0,Manteiga de manga_Setembro_577
2025-09-11,Manteiga de manga,Setembro,9,Industria,Nordeste,Ingredientes,171.88,97.19,7.0,Manteiga de manga_Setembro_578
2025-09-24,Manteiga de manga,Setembro,9,Industria,Nordeste,Ingredientes,136.75,70.43,9.0,Manteiga de manga_Setembro_579
2025-09-21,Manteiga de manga,Setembro,9,Industria,Sudeste,Perfumaria,225.57,49.5,6.0,Manteiga de manga_Setembro_580
2025-09-28,Manteiga de manga,Setembro,9,Industria,Sudeste,Cosméticos,190.57,69.7,10.0,Manteiga de manga_Setembro_581
2025-09-06,Manteiga de manga,Setembro,9,Exportacao,Exterior,Ingredientes,58.2,110.96,9.0,Manteiga de manga_Setembro_582
2025-09-16,Manteiga de manga,Setembro,9,Distribuidor,Sudeste,Sabonetes,128.04,74.25,7.0,Manteiga de manga_Setembro_583
2025-09-16,Manteiga de manga,Setembro,9,Industria,Sul,Perfumaria,142.32,102.62,9.0,Manteiga de manga_Setembro_584
2025-09-27,Manteiga de manga,Setembro,9,Industria,Nordeste,Farmacêutico,181.92,54.21,7.0,Manteiga de manga_Setembro_585
2025-09-16,Manteiga de manga,Setembro,9,Industria,Sudeste,Ingredientes,22.1,49.55,6.0,Manteiga de manga_Setembro_586
2025-09-26,Manteiga de manga,Setembro,9,Industria,Sul,Farmacêutico,197.71,114.27,10.0,Manteiga de manga_Setembro_587
2025-09-05,Manteiga de manga,Setembro,9,Industria,Sul,Perfumaria,37.3,61.44,8.0,Manteiga de manga_Setembro_588
2025-09-10,Manteiga de manga,Setembro,9,Exportacao,Exterior,Perfumaria,48.17,57.71,9.0,Manteiga de manga_Setembro_589
2025-09-21,Manteiga de manga,Setembro,9,Industria,Centro-Oeste,Cosméticos,48.41,49.85,8.0,Manteiga de manga_Setembro_590
2025-09-14,Manteiga de manga,Setembro,9,Industria,Sudeste,Ingredientes,144.32,89.4,7.0,Manteiga de manga_Setembro_591
2025-09-01,Manteiga de manga,Setembro,9,Industria,Centro-Oeste,Cosméticos,122.28,45.58,9.0,Manteiga de manga_Setembro_592
2025-09-24,Manteiga de manga,Setembro,9,Industria,Sudeste,Sabonetes,107.17,102.04,9.0,Manteiga de manga_Setembro_593
2025-09-11,Manteiga de manga,Setembro,9,Distribuidor,Nordeste,Perfumaria,134.24,59.86,8.0,Manteiga de manga_Setembro_594
2025-09-01,Manteiga de manga,Setembro,9,Industria,Centro-Oeste,Farmacêutico,101.43,104.21,7.0,Manteiga de manga_Setembro_595
2025-09-23,Manteiga de manga,Setembro,9,Exportacao,Exterior,Farmacêutico,70.86,105.05,,Manteiga de manga_Setembro_596
2025-09-03,Manteiga de manga,Setembro,9,Industria,Centro-Oeste,Cosméticos,52.32,67.38,6.0,Manteiga de manga_Setembro_597
2025-09-03,Manteiga de manga,Setembro,9,Industria,Centro-Oeste,Sabonetes,108.87,88.56,8.0,Manteiga de manga_Setembro_598
2025-09-28,Manteiga de manga,Setembro,9,Distribuidor,Sudeste,Ingredientes,185.38,106.7,7.0,Manteiga de manga_Setembro_599
